Totals by Breakout
Date,India,Indonesia,Thailand,Mexico,United States,Australia,Hungary,Italy,France,QA,BY,Singapore,KR,Czech Republic,Greece,Canada,Japan,Austria,Ireland,RS,Israel,Poland,Switzerland,TN,Taiwan,Netherlands,United Kingdom,Belgium,Hong Kong,Russia,New Zealand,Norway,Germany,Vietnam,GH,Sweden,Slovakia,China,Brazil,Philippines,Romania,Morocco,Colombia,Chile,Spain,South Africa,Argentina,Ukraine,Finland,Turkey,SI,MU,KH,Denmark,DO,Egypt,IR,Saudi Arabia,Malaysia,Portugal,KE,PK,Estonia,CR,GN,LB,LU,AF,UY,BO,KZ,LK,UAE,TM,CI,GE,JO,HR,Lithuania,AD,SL,AO,LR,IS,Bulgaria,Venezuela,Peru,LV,MM,CM,MK,AW,CY,NA,MO,DZ,OM,SV,MT,CW,TT,HT,NG,MW,Ecuador,MD,PR,BD,TJ,AL,GT,PS,MZ,Panama,MV,KW,IM,YE,UZ,NP,GI,LS,BH,IQ,LA,FJ,GG,SC,UG,GA,HN,BB,CV
2019-03-14,239,9,7,13,202,23,5,18,30,2,1,254,24,2,5,33,29,8,5,0,11,11,6,2,11,22,45,8,8,10,5,4,44,10,3,9,2,1,33,3,6,1,13,12,28,11,7,2,10,5,2,0,1,8,2,0,3,0,8,4,0,5,0,4,0,0,4,0,1,1,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,236,8,6,13,209,25,5,17,31,2,1,260,25,2,4,33,31,8,4,0,12,11,5,2,11,22,43,8,7,12,6,4,44,9,3,9,1,1,35,4,6,1,13,10,27,12,8,2,10,5,2,0,1,9,2,0,4,0,7,4,0,5,0,4,0,0,4,0,1,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-16,238,8,6,13,204,29,4,17,32,2,0,258,24,2,4,32,32,8,4,0,12,11,6,2,11,23,44,8,9,12,6,4,43,10,3,9,2,1,33,4,6,1,13,10,28,13,8,2,10,5,2,0,1,9,2,0,5,0,6,5,1,5,0,4,0,0,4,0,1,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-17,240,7,8,13,207,29,5,17,29,2,0,253,24,2,4,32,29,8,5,0,11,10,6,2,11,22,43,8,9,10,6,4,44,9,3,9,1,0,33,1,6,1,13,10,26,13,8,1,10,5,2,0,1,9,3,0,4,0,5,5,1,5,0,4,0,0,5,0,1,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,233,8,7,14,202,27,5,17,27,2,0,252,26,1,4,33,29,8,5,0,13,11,7,2,11,28,44,9,9,12,6,4,46,9,3,9,1,1,31,4,6,1,11,10,24,10,8,3,10,5,2,0,2,10,3,0,7,0,5,5,0,5,0,4,0,0,3,0,1,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,234,8,9,14,204,27,5,16,26,2,0,257,25,1,4,34,29,9,5,0,10,8,8,2,11,27,44,9,10,12,6,4,46,8,3,9,1,0,31,3,6,1,10,11,23,10,7,2,10,5,2,0,2,10,3,0,5,0,5,5,0,6,0,4,0,0,3,0,1,1,0,2,3,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-20,237,9,7,13,202,28,5,16,28,3,0,258,23,1,5,30,33,9,4,0,12,10,9,2,11,24,42,9,10,12,7,4,46,8,3,8,2,1,31,3,6,1,10,11,29,10,6,3,11,5,2,0,2,10,3,2,5,0,6,5,0,5,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-21,235,8,6,13,205,28,5,18,25,3,0,252,23,1,5,29,33,10,4,0,12,11,9,2,10,24,40,9,10,11,7,4,48,8,3,8,3,1,32,4,6,1,9,10,30,9,5,4,11,5,2,0,2,10,3,2,5,0,8,5,0,6,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-22,225,9,6,14,206,29,4,17,30,3,0,255,23,1,5,30,33,10,4,0,13,10,9,2,11,24,38,9,10,11,7,4,46,10,3,8,3,4,32,5,6,1,9,10,26,9,5,3,11,5,2,0,2,10,3,2,5,0,7,5,0,6,0,4,0,0,3,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-23,233,8,6,13,211,26,4,17,29,2,0,261,23,1,5,30,31,10,4,0,14,10,8,2,11,24,35,8,12,12,8,4,46,10,3,10,3,4,32,6,6,1,10,10,28,10,5,3,11,6,2,0,2,10,3,2,4,0,7,5,0,6,0,4,0,0,3,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-24,233,8,6,13,209,26,5,18,29,2,0,265,23,2,4,29,28,10,3,0,13,10,8,2,12,25,35,9,10,14,8,4,44,11,3,11,2,1,30,5,7,1,10,10,29,9,5,2,11,6,2,0,2,10,3,2,5,0,7,4,0,6,0,5,0,0,3,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-25,230,8,6,13,211,27,5,16,28,2,0,264,23,2,4,33,30,11,3,0,14,9,9,2,11,28,38,9,9,14,8,4,46,10,3,11,2,3,31,4,7,1,10,10,27,9,6,2,11,6,2,1,2,10,3,2,5,0,7,4,1,6,0,4,0,0,3,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-26,231,8,6,13,211,27,5,18,28,2,0,271,24,3,5,30,29,11,3,0,14,10,9,1,12,27,36,8,9,14,8,3,46,10,3,9,2,5,30,5,6,1,12,12,26,10,4,2,12,6,2,1,2,11,3,2,3,0,8,4,1,6,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,2,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,228,7,6,14,213,28,5,17,27,2,0,265,25,3,5,31,30,12,4,0,15,9,8,3,12,26,38,8,10,13,8,4,43,10,3,8,2,3,34,4,7,0,12,12,27,10,6,1,11,6,2,1,2,10,3,2,4,0,8,4,1,6,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,231,6,7,15,232,28,6,18,26,2,0,268,27,3,4,31,27,11,4,0,14,11,8,1,13,29,37,10,10,12,8,4,47,9,3,8,2,4,36,5,7,0,13,10,26,10,6,2,11,7,2,1,1,9,3,2,4,0,9,3,1,5,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,232,7,7,15,227,28,6,19,27,2,1,271,27,3,4,30,26,11,5,0,13,10,7,1,12,32,38,10,10,13,9,5,47,10,3,8,2,3,39,4,7,0,13,9,26,11,6,2,11,7,1,1,1,11,3,2,4,0,9,3,1,5,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-30,231,7,6,15,226,28,6,19,27,2,0,273,26,3,4,30,27,10,6,0,11,10,6,1,11,32,39,10,10,13,9,5,47,10,3,8,1,4,38,5,7,0,12,9,28,11,6,2,10,8,1,1,1,11,3,3,3,0,8,3,1,5,0,4,0,0,3,0,0,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,229,8,6,15,224,28,6,19,29,2,0,270,26,2,4,30,25,10,5,0,11,10,7,1,11,31,41,10,8,12,8,5,49,10,3,8,2,5,38,4,7,1,12,9,31,12,6,2,11,7,1,1,1,10,3,3,4,0,9,3,1,6,0,4,0,0,2,0,0,1,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,235,8,7,15,220,27,6,18,30,2,0,282,29,4,4,32,24,10,4,0,11,10,8,2,12,30,41,10,9,13,7,5,48,13,3,9,2,4,40,5,7,1,11,11,30,10,6,2,10,7,1,0,2,11,3,3,3,0,8,3,1,5,0,4,0,0,2,0,0,1,0,2,1,0,0,0,0,4,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
