Totals by Breakout
Date,India,Indonesia,Thailand,Mexico,United States,Australia,Hungary,Italy,France,QA,BY,Singapore,KR,Czechia,Greece,Canada,Japan,Austria,Ireland,RS,Israel,Poland,Switzerland,TN,Taiwan,Netherlands,United Kingdom,Belgium,Hong Kong,Russia,New Zealand,Norway,Germany,Vietnam,GH,Sweden,Slovakia,China,Brazil,Philippines,Romania,Morocco,Colombia,Chile,Spain,South Africa,Argentina,Ukraine,Finland,Turkey,SI,MU,KH,Denmark,DO,Egypt,IR,Saudi Arabia,Malaysia,Portugal,KE,PK,Estonia,CR,GN,LB,LU,AF,UY,BO,KZ,LK,UAE,TM,CI,GE,JO,HR,Lithuania,AD,SL,AO,LR,IS,Bulgaria,Venezuela,Peru,LV,MM,CM,MK,AW,CY,NA,MO,DZ,OM,SV,MT,CW,TT,HT,NG,MW,Ecuador,MD,PR,BD,TJ,AL,GT,PS,MZ,Panama,MV,KW,IM,YE,UZ,NP,GI,LS,BH,IQ,LA,FJ,GG,SC,UG,GA,HN,BB,CV,TZ,AZ,PY,BS,Cuba,MN,CD,VG,SY,BA,SD,ZW,ZM,BF,SN,KY,GU,EH,MG,AM,LI
2020-05-27,285,13,26,11,266,27,9,27,33,1,2,256,55,9,5,29,47,11,3,0,9,23,5,5,17,19,40,7,25,29,11,1,46,20,0,9,1,72,62,15,8,3,26,24,55,16,19,8,8,15,0,2,1,6,4,10,4,0,16,7,1,9,0,5,0,0,1,0,4,2,3,2,3,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,285,13,27,9,265,25,9,28,33,1,2,259,58,9,5,28,46,12,3,0,9,23,5,5,17,20,38,7,24,29,12,1,43,20,0,8,1,72,64,15,8,3,26,25,57,16,19,9,8,16,0,2,1,7,4,8,3,0,16,7,1,10,1,5,0,0,1,0,4,2,3,2,3,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,294,13,26,9,256,24,9,29,33,1,2,260,59,10,5,28,48,12,3,0,10,22,5,5,16,24,38,4,24,30,12,1,45,19,0,8,1,71,64,15,8,3,25,26,57,16,20,7,7,16,0,2,1,6,4,8,5,0,16,7,1,10,1,5,0,0,1,0,4,2,3,2,3,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,292,13,25,10,255,25,9,28,33,2,2,256,60,10,5,27,48,12,3,0,9,22,5,5,17,23,37,4,24,30,13,1,42,20,0,8,1,67,64,15,8,3,24,26,57,16,20,8,8,16,0,2,1,6,5,10,4,0,16,7,1,10,0,5,0,0,1,0,4,2,3,2,5,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,288,13,23,10,257,25,9,27,32,2,2,255,58,9,5,27,50,12,4,0,9,22,5,5,18,22,38,4,25,29,13,1,42,21,0,9,1,67,64,15,8,3,25,26,55,16,21,8,8,17,0,2,1,6,5,11,3,0,15,7,1,10,1,5,0,0,1,0,4,2,3,2,4,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,287,13,23,9,261,25,6,27,32,2,2,259,58,8,7,26,51,11,2,0,9,25,5,5,17,22,38,4,22,30,13,1,43,18,0,8,1,69,63,15,8,3,24,25,54,16,22,7,8,17,0,2,1,6,5,11,4,0,17,7,1,10,1,5,0,0,1,0,4,2,3,2,4,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,284,12,23,10,268,25,7,27,32,2,2,263,61,7,7,26,53,11,4,0,8,25,5,5,16,22,39,4,21,29,13,1,43,21,0,7,1,66,63,16,8,3,23,24,53,15,23,7,8,17,0,2,1,7,5,11,4,0,19,7,1,10,0,5,0,0,1,0,5,2,2,2,4,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,288,12,22,10,270,25,7,27,33,2,2,262,62,7,7,25,50,10,3,0,9,25,5,5,19,23,40,4,20,28,13,1,43,20,0,7,1,69,65,16,8,3,26,25,53,14,23,8,7,18,0,3,1,7,4,11,3,0,17,6,1,10,1,5,0,0,2,0,5,2,2,2,4,0,0,0,0,3,4,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,294,13,22,10,262,24,8,27,32,2,2,258,60,7,7,25,52,10,3,0,9,23,5,5,20,22,42,4,17,29,14,1,42,18,0,7,1,72,65,16,8,3,26,25,54,14,23,7,7,17,0,4,1,7,4,11,3,0,19,6,1,10,0,5,0,0,2,0,5,2,2,2,4,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,301,13,22,11,266,26,8,27,32,2,2,258,63,7,6,25,50,10,3,0,10,22,5,5,22,22,41,5,17,28,14,1,44,21,0,7,1,70,66,16,6,3,27,25,55,13,22,7,8,17,0,4,1,7,4,12,5,0,21,5,1,10,1,5,0,0,1,0,5,2,2,2,4,0,0,0,0,3,3,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,304,13,24,11,267,26,8,27,32,2,2,263,64,7,7,25,51,10,3,0,10,23,5,5,21,21,41,5,18,27,14,1,44,20,0,8,1,75,65,16,6,3,27,25,56,14,22,6,8,17,0,4,1,7,2,11,6,0,24,5,1,10,1,5,0,0,1,0,5,3,2,2,3,0,0,0,0,3,3,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,294,12,25,11,278,27,9,27,36,2,2,267,62,7,7,25,47,10,2,0,10,25,5,5,22,21,41,5,21,28,13,1,47,20,0,8,1,70,64,15,6,3,26,25,57,14,22,6,6,15,0,4,1,7,3,12,6,0,24,5,1,10,0,5,0,0,1,0,5,3,2,2,4,0,0,0,0,3,3,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,294,13,25,11,271,26,9,24,34,2,2,266,62,7,7,28,54,10,3,0,10,26,5,5,21,22,41,5,22,27,13,1,50,21,0,9,1,69,66,16,5,3,26,25,59,12,23,6,7,15,0,4,1,7,3,12,6,0,23,4,1,10,0,5,0,0,1,0,5,3,2,2,4,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,294,13,25,11,270,27,10,24,36,2,2,269,60,7,7,28,53,9,4,0,10,26,5,5,21,23,41,5,19,27,13,1,46,21,0,10,1,69,67,15,5,3,27,26,60,11,21,6,8,16,0,4,1,7,2,10,5,0,24,4,1,10,1,5,0,0,1,0,5,3,3,2,4,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,294,14,25,11,268,25,10,23,35,2,2,269,60,6,7,28,54,9,2,0,10,27,4,4,20,23,41,5,21,27,14,1,49,21,0,9,1,68,67,15,6,3,27,25,61,13,22,6,9,16,0,4,1,9,3,10,5,0,24,4,1,9,0,6,0,0,1,0,5,3,3,2,4,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,299,14,24,11,272,26,10,23,37,2,3,271,64,7,7,28,53,10,1,0,11,25,4,4,20,26,40,6,19,27,14,1,49,21,0,8,1,67,64,17,6,3,26,25,61,13,22,6,8,17,0,2,1,9,3,10,5,0,23,4,1,10,0,6,0,0,2,0,6,3,2,2,4,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,301,13,24,12,272,28,10,22,39,2,3,270,65,7,7,28,53,9,2,0,12,24,4,4,21,24,35,6,19,27,14,1,45,19,0,9,1,67,64,16,7,2,27,24,66,12,21,6,8,17,0,2,1,8,3,10,6,0,24,4,1,9,0,6,0,0,1,0,5,3,2,2,4,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,310,13,24,11,270,28,10,23,39,2,3,266,65,7,7,27,54,9,2,0,12,22,4,5,21,24,37,6,18,26,14,1,48,18,0,10,1,67,65,16,7,3,25,26,67,12,21,8,8,17,0,2,2,8,3,10,5,0,24,5,1,9,0,6,0,0,1,0,6,3,2,2,4,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,304,12,23,11,269,29,10,23,37,2,3,266,67,7,7,30,53,9,3,0,12,22,5,5,21,23,41,6,18,26,13,1,47,21,0,9,1,67,64,17,7,4,24,26,67,12,22,7,8,18,0,2,2,9,3,10,5,0,24,5,1,9,0,6,0,0,1,0,6,3,3,2,5,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,293,12,23,11,280,29,11,22,39,2,3,268,66,7,7,29,53,9,3,0,12,22,5,5,20,23,39,6,18,30,13,1,51,21,0,8,1,71,64,16,7,3,25,26,68,12,21,8,7,18,0,3,2,9,3,10,4,0,24,6,1,9,0,7,0,0,1,0,5,3,3,1,5,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,285,12,24,9,279,28,10,22,38,2,4,269,69,7,6,29,54,10,4,0,12,22,4,5,20,21,39,5,18,31,14,1,51,21,0,8,1,71,62,15,6,3,26,27,67,12,22,6,8,19,0,3,2,7,3,10,5,0,24,6,1,9,0,7,0,0,2,0,6,2,3,1,5,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,290,12,27,11,276,29,10,24,39,2,4,269,71,8,6,28,53,9,3,0,12,22,4,5,21,22,39,5,18,32,13,1,50,21,0,10,1,72,58,15,7,3,27,27,65,10,23,6,8,19,0,3,2,7,3,10,5,0,24,6,1,9,0,7,0,0,1,0,6,2,3,0,4,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,294,12,26,10,278,29,10,25,38,2,4,263,69,8,6,29,55,10,3,0,11,24,4,5,21,22,36,5,18,33,14,1,47,21,0,11,1,75,60,17,8,3,25,27,69,10,23,7,8,17,0,3,2,6,3,10,4,0,24,5,1,9,0,7,0,0,1,0,6,2,3,1,4,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,289,12,26,9,273,27,10,25,37,2,4,262,70,9,6,28,55,11,2,0,11,24,4,5,22,22,35,5,19,31,14,2,49,22,0,10,1,72,58,16,8,3,27,27,67,9,23,7,8,17,0,3,2,6,3,10,4,0,24,6,1,8,0,7,0,0,1,0,6,2,3,2,5,0,0,0,0,3,3,0,0,0,0,0,1,1,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,292,12,27,10,271,27,10,25,39,2,3,256,71,8,6,27,55,11,3,0,11,25,4,5,23,22,35,5,18,31,13,1,48,21,0,8,1,71,61,17,8,3,26,27,68,9,23,5,8,17,0,3,1,6,3,10,4,0,24,6,1,9,0,7,0,0,1,0,4,2,3,2,6,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,295,12,28,10,272,27,10,26,39,2,3,261,72,8,6,27,52,11,3,0,12,25,4,4,23,22,35,5,16,32,12,1,50,25,0,8,1,71,64,18,7,3,26,29,63,9,23,6,9,15,0,3,1,6,3,10,4,0,23,6,1,9,0,7,0,0,1,0,4,2,3,2,5,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,291,13,28,10,282,27,9,25,39,2,3,265,72,9,6,28,56,10,2,0,11,23,6,4,22,21,35,7,17,31,13,1,49,23,0,9,1,70,66,17,7,3,27,29,65,10,22,5,8,16,0,2,1,6,2,10,5,0,24,7,1,10,0,7,0,0,1,0,4,2,2,3,5,0,0,0,0,3,3,0,0,0,0,0,0,1,4,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,292,13,29,10,269,28,10,25,40,2,3,274,72,9,8,28,57,11,3,0,12,25,6,5,25,21,37,8,14,29,12,2,47,24,0,8,1,73,68,16,7,3,25,29,66,10,22,5,8,16,0,2,1,6,2,10,5,0,23,6,1,10,0,8,0,0,1,0,4,1,2,3,5,0,0,0,0,3,3,0,0,0,0,0,1,1,4,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,294,14,28,11,286,28,10,25,39,2,3,267,72,9,8,29,56,10,2,0,10,24,6,5,22,19,37,8,14,31,13,1,49,24,0,11,1,73,68,15,7,3,26,30,65,11,22,5,8,16,0,2,1,6,2,9,5,0,24,6,1,10,0,8,0,0,1,0,3,1,2,3,6,0,0,0,0,3,3,0,0,0,0,0,0,1,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,295,14,28,10,280,28,10,24,39,2,3,264,71,9,8,27,54,10,1,0,10,21,6,5,21,20,35,9,14,35,13,1,51,23,0,10,1,73,70,17,7,3,25,29,67,11,21,5,5,14,0,2,1,6,2,9,6,0,24,6,1,10,0,8,0,0,1,0,3,2,2,3,8,0,0,0,0,3,3,0,0,0,0,0,0,1,4,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,309,14,29,10,285,27,9,23,40,2,3,260,70,7,8,28,53,10,1,0,12,20,6,5,24,22,33,9,14,34,13,1,49,23,0,10,1,73,70,16,7,3,25,29,65,11,21,5,7,13,0,2,1,6,2,9,6,0,24,5,1,10,0,8,0,0,1,0,3,2,3,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,4,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,306,16,29,10,283,29,9,22,39,2,3,262,73,8,8,27,50,10,1,0,12,20,6,5,24,21,35,9,13,33,13,1,49,23,0,10,1,75,71,16,7,3,24,30,64,11,21,4,7,15,0,2,1,6,2,9,6,0,24,6,1,10,0,9,0,0,1,0,3,3,3,2,8,0,0,0,0,3,3,0,0,0,0,0,1,0,4,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,297,15,27,11,293,28,9,22,38,2,3,262,70,9,8,28,52,9,1,0,12,21,6,5,24,20,37,9,14,33,13,1,49,24,0,10,1,74,69,17,7,3,23,29,64,11,21,6,6,16,0,2,1,6,2,10,5,0,23,6,1,10,0,9,0,0,1,0,3,3,3,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,4,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,299,15,28,12,280,26,8,21,38,2,3,263,70,11,8,29,54,9,2,0,12,22,5,5,25,23,38,7,14,32,13,1,47,23,0,10,1,76,71,14,8,3,24,30,65,11,20,6,6,16,0,2,1,5,2,10,3,0,24,5,1,9,0,8,0,0,1,0,4,4,3,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,4,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,293,16,29,12,282,26,9,21,36,2,3,259,72,11,7,30,48,9,1,0,12,23,6,5,25,21,36,6,15,32,14,2,47,23,0,9,2,79,71,14,9,3,25,29,64,11,20,7,6,16,0,1,1,6,2,10,4,0,23,5,1,9,0,7,0,0,1,0,4,4,3,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,4,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,300,16,29,12,283,26,10,22,35,2,4,266,72,11,7,27,48,10,1,0,14,22,6,5,25,22,41,5,18,34,13,1,46,22,0,10,2,70,74,13,8,3,25,28,63,10,19,8,7,17,0,1,1,6,2,12,4,0,23,5,1,9,0,7,0,0,3,0,4,4,3,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,5,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,296,16,30,12,287,25,10,21,36,2,4,263,76,11,7,28,48,10,0,0,14,21,6,4,25,20,39,5,19,38,13,2,50,23,0,10,1,69,71,14,8,3,22,26,62,11,20,7,7,17,0,1,1,6,2,12,4,0,22,5,1,10,1,7,0,0,1,0,4,3,3,2,6,0,0,0,0,3,3,0,0,0,0,0,1,0,6,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,305,17,29,12,279,23,9,23,36,2,4,264,76,11,7,28,48,9,1,0,14,21,8,4,23,21,39,5,21,37,13,2,47,23,0,9,2,72,72,11,8,3,24,26,63,11,20,6,7,16,0,2,1,6,3,12,5,0,23,5,1,9,0,7,0,0,1,0,4,3,1,2,7,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,300,17,30,11,275,25,9,23,36,2,4,265,77,11,7,28,49,8,1,0,14,23,8,3,23,21,37,5,23,36,13,2,45,23,0,9,2,66,70,11,7,3,24,26,64,11,21,6,8,16,0,2,1,6,3,12,6,0,23,6,1,9,0,7,0,0,1,0,4,3,1,2,7,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,298,17,29,11,287,26,11,25,36,2,4,256,74,10,6,28,47,7,2,0,14,21,8,3,22,22,41,5,22,37,13,2,46,24,0,9,1,71,71,13,8,3,24,27,64,11,21,6,8,16,0,2,1,6,3,11,6,0,22,7,1,9,0,7,0,0,1,0,4,3,1,2,6,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,307,15,29,12,284,25,11,25,36,2,4,256,71,8,7,28,46,7,1,0,14,21,8,2,24,22,39,5,23,36,13,3,45,25,0,9,1,75,68,13,8,3,23,25,65,11,21,6,8,16,0,2,1,6,3,11,7,0,22,7,1,9,0,7,0,0,1,0,4,2,1,2,7,0,0,0,0,3,3,0,0,0,0,0,1,0,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,303,15,28,12,286,28,9,25,36,2,4,257,74,9,7,28,48,7,1,0,14,22,7,2,23,22,38,5,22,36,13,2,47,24,0,9,0,84,67,13,8,3,23,26,65,11,22,5,8,14,0,2,1,6,3,11,7,0,23,7,1,9,0,7,0,0,1,0,4,2,1,2,5,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
